"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"trafico.nlogo"
"experimento-flujo"
"10/26/2024 20:06:04:819 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-3","3"
"[run number]","velocidad-inicial","numero_de_carros","aceleracion","posicion-inicial","desaceleracion","[step]","mean(lista_flujo)"
"1305","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5544554455445545"
"1314","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1306","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5445544554455446"
"1315","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1307","aleatoria","27","0.0045","alaetoria","0.026","5000","3.594059405940594"
"1316","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1308","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5544554455445545"
"1317","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1311","aleatoria","27","0.0045","alaetoria","0.026","5000","3.594059405940594"
"1318","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1309","aleatoria","27","0.0045","alaetoria","0.026","5000","3.613861386138614"
"1319","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1310","aleatoria","27","0.0045","alaetoria","0.026","5000","3.742574257425743"
"1320","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1312","aleatoria","27","0.0045","alaetoria","0.026","5000","3.613861386138614"
"1321","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1313","aleatoria","27","0.0045","alaetoria","0.026","5000","3.514851485148515"
"1322","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1315","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5544554455445545"
"1314","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5742574257425743"
"1323","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1324","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1317","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5841584158415842"
"1325","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1316","aleatoria","27","0.0045","alaetoria","0.026","5000","3.514851485148515"
"1326","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1319","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5445544554455446"
"1327","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1320","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5544554455445545"
"1328","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1321","aleatoria","27","0.0045","alaetoria","0.026","5000","3.514851485148515"
"1329","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1318","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5643564356435644"
"1330","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1322","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5643564356435644"
"1331","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1326","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5445544554455446"
"1332","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1325","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5742574257425743"
"1333","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1324","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5742574257425743"
"1334","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1327","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5544554455445545"
"1335","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1323","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5742574257425743"
"1336","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1328","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5346534653465347"
"1337","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1330","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5445544554455446"
"1338","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1331","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5445544554455446"
"1339","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1332","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5544554455445545"
"1340","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1329","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5346534653465347"
"1341","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1334","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5544554455445545"
"1342","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1333","aleatoria","27","0.0045","alaetoria","0.026","5000","3.594059405940594"
"1343","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1335","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5643564356435644"
"1344","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1336","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5346534653465347"
"1345","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1339","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5445544554455446"
"1346","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1337","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5643564356435644"
"1347","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1340","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5643564356435644"
"1348","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1341","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5445544554455446"
"1349","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1338","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5544554455445545"
"1350","aleatoria","27","0.0045","alaetoria","0.026","0","0"
"1344","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5742574257425743"
"1351","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1342","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5346534653465347"
"1352","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1345","aleatoria","27","0.0045","alaetoria","0.026","5000","3.603960396039604"
"1353","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1343","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5742574257425743"
"1354","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1347","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5643564356435644"
"1355","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1346","aleatoria","27","0.0045","alaetoria","0.026","5000","3.613861386138614"
"1356","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1348","aleatoria","27","0.0045","alaetoria","0.026","5000","3.5247524752475248"
"1357","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1350","aleatoria","27","0.0045","alaetoria","0.026","5000","3.504950495049505"
"1358","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1351","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4158415841584158"
"1359","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1349","aleatoria","27","0.0045","alaetoria","0.026","5000","3.623762376237624"
"1360","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1352","aleatoria","28","0.0045","alaetoria","0.026","5000","3.405940594059406"
"1361","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1356","aleatoria","28","0.0045","alaetoria","0.026","5000","3.396039603960396"
"1362","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1355","aleatoria","28","0.0045","alaetoria","0.026","5000","3.405940594059406"
"1363","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1354","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4257425742574257"
"1364","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1353","aleatoria","28","0.0045","alaetoria","0.026","5000","3.396039603960396"
"1365","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1358","aleatoria","28","0.0045","alaetoria","0.026","5000","3.396039603960396"
"1366","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1359","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4356435643564356"
"1367","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1357","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4158415841584158"
"1368","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1360","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4257425742574257"
"1369","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1362","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4356435643564356"
"1370","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1364","aleatoria","28","0.0045","alaetoria","0.026","5000","3.405940594059406"
"1371","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1363","aleatoria","28","0.0045","alaetoria","0.026","5000","3.376237623762376"
"1372","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1361","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4257425742574257"
"1373","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1365","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4356435643564356"
"1374","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1366","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4158415841584158"
"1375","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1368","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4356435643564356"
"1376","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1367","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4257425742574257"
"1377","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1369","aleatoria","28","0.0045","alaetoria","0.026","5000","3.396039603960396"
"1378","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1370","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4356435643564356"
"1379","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1372","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4455445544554455"
"1380","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1371","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4653465346534653"
"1381","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1373","aleatoria","28","0.0045","alaetoria","0.026","5000","3.405940594059406"
"1382","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1376","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4158415841584158"
"1383","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1374","aleatoria","28","0.0045","alaetoria","0.026","5000","3.405940594059406"
"1384","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1375","aleatoria","28","0.0045","alaetoria","0.026","5000","3.405940594059406"
"1385","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1377","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4356435643564356"
"1386","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1381","aleatoria","28","0.0045","alaetoria","0.026","5000","3.376237623762376"
"1387","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1379","aleatoria","28","0.0045","alaetoria","0.026","5000","3.396039603960396"
"1388","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1378","aleatoria","28","0.0045","alaetoria","0.026","5000","3.405940594059406"
"1389","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1380","aleatoria","28","0.0045","alaetoria","0.026","5000","3.366336633663366"
"1390","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1383","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4257425742574257"
"1391","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1385","aleatoria","28","0.0045","alaetoria","0.026","5000","3.405940594059406"
"1392","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1382","aleatoria","28","0.0045","alaetoria","0.026","5000","3.405940594059406"
"1393","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1384","aleatoria","28","0.0045","alaetoria","0.026","5000","3.396039603960396"
"1394","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1386","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4455445544554455"
"1395","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1388","aleatoria","28","0.0045","alaetoria","0.026","5000","3.386138613861386"
"1396","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1390","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4554455445544554"
"1397","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1387","aleatoria","28","0.0045","alaetoria","0.026","5000","3.405940594059406"
"1398","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1393","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4158415841584158"
"1399","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1391","aleatoria","28","0.0045","alaetoria","0.026","5000","3.405940594059406"
"1400","aleatoria","28","0.0045","alaetoria","0.026","0","0"
"1389","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4158415841584158"
"1401","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1392","aleatoria","28","0.0045","alaetoria","0.026","5000","3.376237623762376"
"1402","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1394","aleatoria","28","0.0045","alaetoria","0.026","5000","3.386138613861386"
"1403","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1395","aleatoria","28","0.0045","alaetoria","0.026","5000","3.405940594059406"
"1404","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1396","aleatoria","28","0.0045","alaetoria","0.026","5000","3.405940594059406"
"1405","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1399","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4356435643564356"
"1406","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1398","aleatoria","28","0.0045","alaetoria","0.026","5000","3.386138613861386"
"1407","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1397","aleatoria","28","0.0045","alaetoria","0.026","5000","3.4653465346534653"
"1408","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1403","aleatoria","29","0.0045","alaetoria","0.026","5000","3.3069306930693068"
"1409","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1402","aleatoria","29","0.0045","alaetoria","0.026","5000","3.257425742574257"
"1410","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1401","aleatoria","29","0.0045","alaetoria","0.026","5000","3.267326732673267"
"1411","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1400","aleatoria","28","0.0045","alaetoria","0.026","5000","3.3564356435643563"
"1412","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1405","aleatoria","29","0.0045","alaetoria","0.026","5000","3.267326732673267"
"1413","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1404","aleatoria","29","0.0045","alaetoria","0.026","5000","3.277227722772277"
"1414","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1408","aleatoria","29","0.0045","alaetoria","0.026","5000","3.3267326732673266"
"1415","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1406","aleatoria","29","0.0045","alaetoria","0.026","5000","3.267326732673267"
"1416","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1409","aleatoria","29","0.0045","alaetoria","0.026","5000","3.287128712871287"
"1417","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1412","aleatoria","29","0.0045","alaetoria","0.026","5000","3.3069306930693068"
"1418","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1407","aleatoria","29","0.0045","alaetoria","0.026","5000","3.267326732673267"
"1419","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1411","aleatoria","29","0.0045","alaetoria","0.026","5000","3.237623762376238"
"1420","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1410","aleatoria","29","0.0045","alaetoria","0.026","5000","3.287128712871287"
"1421","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1413","aleatoria","29","0.0045","alaetoria","0.026","5000","3.297029702970297"
"1422","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1414","aleatoria","29","0.0045","alaetoria","0.026","5000","3.3069306930693068"
"1423","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1415","aleatoria","29","0.0045","alaetoria","0.026","5000","3.217821782178218"
"1424","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1416","aleatoria","29","0.0045","alaetoria","0.026","5000","3.2475247524752477"
"1425","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1417","aleatoria","29","0.0045","alaetoria","0.026","5000","3.237623762376238"
"1426","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1418","aleatoria","29","0.0045","alaetoria","0.026","5000","3.257425742574257"
"1427","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1419","aleatoria","29","0.0045","alaetoria","0.026","5000","3.277227722772277"
"1428","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1421","aleatoria","29","0.0045","alaetoria","0.026","5000","3.287128712871287"
"1429","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1420","aleatoria","29","0.0045","alaetoria","0.026","5000","3.3069306930693068"
"1430","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1422","aleatoria","29","0.0045","alaetoria","0.026","5000","3.277227722772277"
"1431","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1425","aleatoria","29","0.0045","alaetoria","0.026","5000","3.277227722772277"
"1432","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1423","aleatoria","29","0.0045","alaetoria","0.026","5000","3.2475247524752477"
"1433","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1427","aleatoria","29","0.0045","alaetoria","0.026","5000","3.297029702970297"
"1434","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1428","aleatoria","29","0.0045","alaetoria","0.026","5000","3.287128712871287"
"1435","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1426","aleatoria","29","0.0045","alaetoria","0.026","5000","3.237623762376238"
"1436","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1424","aleatoria","29","0.0045","alaetoria","0.026","5000","3.277227722772277"
"1437","aleatoria","29","0.0045","alaetoria","0.026","0","0"
"1429","aleatoria","29","0.0045","alaetoria","0.026","5000","3.3069306930693068"
"1438","aleatoria","29","0.0045","alaetoria","0.026","0","0"
